,content_id,part,content_questions,mean_content_accuracy,mean_prior_question_had_explanation,mean_prior_question_elapsed_time
10563,10563,1,5752,0.9589708,0.98417944,20334.61
10564,10564,1,7271,0.80814195,0.9862467,22220.342
10565,10565,1,6185,0.7933711,0.9827001,23627.143
10566,10566,1,6244,0.8902947,0.98846895,20539.35
10567,10567,1,6144,0.83414716,0.9868164,20882.842
10568,10568,1,12679,0.46170834,0.98517233,23274.373
10569,10569,1,6043,0.815489,0.97997683,20686.713
10570,10570,1,7278,0.84583676,0.98735917,19572.176
10571,10571,1,8299,0.8511869,0.98493797,23067.633
10572,10572,1,6783,0.6819991,0.98039216,23686.494
10573,10573,1,8658,0.8209748,0.986833,20616.916
10574,10574,1,6429,0.98117906,0.98817855,20070.795
10575,10575,1,5773,0.8924303,0.9871817,23759.19
10576,10576,1,9060,0.76578367,0.97836643,23429.408
10577,10577,1,6762,0.7845312,0.97663414,21244.707
10578,10578,1,5701,0.95334154,0.9843887,20518.082
10579,10579,1,6541,0.8679101,0.9862406,22141.7
10580,10580,1,5779,0.9773317,0.98304206,22233.65
10581,10581,1,5868,0.9129175,0.9846626,22769.664
10582,10582,1,6077,0.87329274,0.9835445,22494.152
10583,10583,1,6503,0.8037829,0.9850838,22187.434
10584,10584,1,11389,0.71270525,0.82728946,23429.465
10585,10585,1,8242,0.68527055,0.9825285,23105.36
10586,10586,1,7127,0.8267153,0.9837239,23419.898
10587,10587,1,5681,0.9816934,0.986094,19188.975
10588,10588,1,6476,0.8184064,0.98424953,25549.668
10589,10589,1,5643,0.9358497,0.98316497,23112.588
10590,10590,1,5627,0.97369826,0.9840057,18825.182
10591,10591,1,7552,0.81713456,0.98556674,22906.967
10592,10592,1,5893,0.90072966,0.9845579,21601.357
10593,10593,1,5848,0.92151165,0.9859781,20934.43
10594,10594,1,6438,0.91627836,0.9853992,22215.607
10595,10595,1,6942,0.87568426,0.9847306,22515.658
10596,10596,1,6755,0.79837155,0.9851962,20611.977
10597,10597,1,6206,0.89187884,0.98437,21607.42
10598,10598,1,6151,0.9284669,0.9840676,21850.586
10599,10599,1,5726,0.96891373,0.9856793,17464.066
10600,10600,1,5705,0.96739703,0.98650306,20238.514
10601,10601,1,7053,0.7826457,0.9804339,23887.5
10602,10602,1,7267,0.78808314,0.98279893,23279.041
10603,10603,1,8264,0.69941914,0.9849952,21111.354
10604,10604,1,5685,0.9384345,0.9871592,20006.516
10605,10605,1,6987,0.8844998,0.98597395,19948.703
10606,10606,1,5812,0.9597385,0.9827942,22705.873
10607,10607,1,5853,0.9407142,0.9854775,22076.963
10608,10608,1,5673,0.96756566,0.9836066,17987.12
10609,10609,1,5751,0.9791341,0.98017734,17996.344
10610,10610,1,6424,0.7590286,0.97493774,22449.088
10611,10611,1,5763,0.93666494,0.9859448,21995.135
10612,10612,1,8489,0.63034517,0.9839793,21845.055
10613,10613,1,7712,0.66454875,0.92686725,24588.19
10614,10614,1,6250,0.9152,0.98544,20934.838
10615,10615,1,7408,0.7482451,0.975297,22035.955
10616,10616,1,14479,0.33206713,0.9845984,19824.47
10617,10617,1,5931,0.9305345,0.9811162,22485.396
10618,10618,1,5645,0.97254205,0.9870682,20571.176
10619,10619,1,6252,0.9213052,0.98576456,19670.668
10620,10620,1,6749,0.9019114,0.98384947,20167.977
10621,10621,1,7102,0.69360745,0.98239934,19388.215
10622,10622,1,7428,0.7264405,0.9829025,20635.85
10623,10623,1,6095,0.9437244,0.980968,20577.244
10624,10624,1,6193,0.8929436,0.9657678,20306.86
10625,10625,1,5999,0.897983,0.98516417,20820.713
10626,10626,1,5719,0.99265605,0.98268926,21154.91
10627,10627,1,12019,0.59555703,0.9847741,24653.387
10628,10628,1,5878,0.95355564,0.9857094,19744.336
10629,10629,1,7281,0.76363134,0.98695236,22374.502
10630,10630,1,5793,0.9680649,0.9837735,21357.71
10631,10631,1,6247,0.81735235,0.9841524,21594.777
10632,10632,1,5839,0.92361706,0.9818462,18170.723
10633,10633,1,7538,0.87675774,0.82382596,22644.844
10634,10634,1,6576,0.9060219,0.9829684,21970.744
10635,10635,1,6211,0.8504267,0.9830945,23495.246
10636,10636,1,6044,0.83752483,0.98643285,20204.47
10637,10637,1,6191,0.8846713,0.98417056,20812.156
10638,10638,1,9353,0.67037314,0.9846039,22906.006
10639,10639,1,6308,0.8985415,0.98668355,18712.744
10640,10640,1,9550,0.6817801,0.9832461,20320.465
10641,10641,1,6132,0.95678407,0.98727983,19680.268
10642,10642,1,6271,0.91341096,0.9832563,19844.754
10643,10643,1,7575,0.8381518,0.9860066,20720.387
10644,10644,1,6462,0.8480347,0.9854534,20692.547
10645,10645,1,6950,0.61870503,0.983741,21702.766
10646,10646,1,8618,0.78707355,0.9864238,22107.13
10647,10647,1,6524,0.86848557,0.9860515,20823.791
10648,10648,1,5864,0.9476467,0.98550475,21784.91
10649,10649,1,7910,0.81580275,0.98622,21084.314
10650,10650,1,8993,0.6654064,0.9854331,22504.791
10651,10651,1,5785,0.9543647,0.9832325,18565.473
10652,10652,1,6629,0.78096247,0.98340625,22359.033
10653,10653,1,5868,0.9412065,0.984833,18289.223
10654,10654,1,6114,0.89483154,0.9865882,22091.668
10655,10655,1,5739,0.9477261,0.9857118,21363.922
10656,10656,1,5936,0.82395554,0.9705189,22661.27
10657,10657,1,8831,0.67002606,0.87249464,22305.78
10658,10658,1,6019,0.81724536,0.98504734,22953.729
10659,10659,1,5922,0.9007092,0.9848024,23547.854
10660,10660,1,6749,0.85953474,0.98384947,22031.453
10661,10661,1,5637,0.9597303,0.9850985,18792.37
10662,10662,1,5954,0.93550557,0.96254617,20259.838
10663,10663,1,5908,0.9785037,0.98324305,20726.486
10664,10664,1,5966,0.92189074,0.98357356,22002.518
10665,10665,1,5982,0.928452,0.984119,21587.055
10666,10666,1,5999,0.8224704,0.9823304,24009.682
10667,10667,1,6403,0.8694362,0.9851632,22175.965
10668,10668,1,6314,0.80487806,0.97846055,25074.826
10669,10669,1,6195,0.84374493,0.9841808,23462.035
10670,10670,1,5747,0.9815556,0.9852097,21213.9
10671,10671,1,6249,0.90830535,0.9836774,21970.994
10672,10672,1,5749,0.92311704,0.98086625,22723.566
10673,10673,1,8058,0.7781087,0.9867213,24913.756
10674,10674,1,6361,0.7789656,0.97138816,22426.232
10675,10675,1,9108,0.46980676,0.97727275,23260.578
10676,10676,1,5784,0.9239281,0.9830567,21031.143
10677,10677,1,6391,0.8803004,0.98607415,21912.607
10678,10678,1,6004,0.93337774,0.97884744,22223.834
10679,10679,1,6737,0.8408787,0.9850082,21845.193
10680,10680,1,6135,0.88443357,0.98533005,23767.21
10681,10681,1,8744,0.78007776,0.9770128,21548.705
10682,10682,1,6057,0.88410103,0.9838204,21369.936
10683,10683,1,6182,0.93028146,0.9851181,21233.922
10684,10684,2,126207,0.86297905,0.98602295,21890.215
10685,10685,2,127229,0.79411143,0.98680335,18781.363
10686,10686,2,137001,0.5588718,0.98337966,20274.812
10687,10687,2,125019,0.8592374,0.9875139,16185.059
10688,10688,2,126998,0.7787052,0.9868738,18925.012
10689,10689,4,7052,0.9743335,0.9699376,22866.527
10690,10690,4,7052,0.64534885,0.9726319,22815.016
10691,10691,4,7052,0.96128756,0.96851957,23052.682
10692,10692,4,10458,0.3290304,0.9680627,23696.62
10693,10693,4,10459,0.36896452,0.96940434,23663.871
10694,10694,4,10459,0.6780763,0.96978676,23602.781
10695,10695,4,6260,0.9741214,0.96932906,22034.89
10696,10696,4,6260,0.93083066,0.9686901,21960.191
10697,10697,4,6260,0.7939297,0.96932906,22050.037
10698,10698,4,5786,0.854822,0.966298,22746.074
10699,10699,4,5786,0.89025235,0.9669893,22797.568
10700,10700,4,5786,0.45852056,0.9659523,22741.588
10701,10701,4,6682,0.88985336,0.9694702,23459.805
10702,10702,4,6682,0.4576474,0.968273,23444.662
10703,10703,4,6683,0.76372886,0.9681281,23573.68
10704,10704,4,5770,0.56204504,0.96516466,23114.857
10705,10705,4,5770,0.80242634,0.96516466,22996.299
10706,10706,4,5769,0.9178367,0.965332,22948.115
10707,10707,4,6674,0.57551694,0.9710818,24366.38
10708,10708,4,6674,0.39121965,0.970033,24395.137
10709,10709,4,6674,0.3182499,0.96658677,24449.488
10710,10710,4,5651,0.89276236,0.9623076,25501.73
10711,10711,4,5657,0.53579634,0.9634082,25422.23
10712,10712,4,5651,0.7557954,0.9630154,25501.898
10713,10713,4,6180,0.88478965,0.96537215,24204.877
10714,10714,4,6180,0.82427186,0.96941745,24173.64
10715,10715,4,6180,0.35970873,0.96941745,24153.21
10716,10716,4,10868,0.79674274,0.97000366,24734.395
10717,10717,4,10869,0.7331861,0.9686264,24682.387
10718,10718,4,10868,0.5994663,0.97064775,24853.592
10719,10719,4,6188,0.72543633,0.9697802,22586.926
10720,10720,4,6188,0.58564967,0.9704266,22596.717
10721,10721,4,6188,0.61150616,0.97091144,22694.713
10722,10722,4,5708,0.76243865,0.9686405,23271.879
10723,10723,4,5708,0.59092504,0.9644359,23210.488
10724,10724,4,5708,0.8531885,0.9668886,23284.918
10725,10725,4,9003,0.84371877,0.96856606,24985.354
10726,10726,4,9002,0.46667406,0.9697845,24864.012
10727,10727,4,9001,0.18964559,0.96767026,25233.27
10728,10728,4,7352,0.6069097,0.9638194,25127.54
10729,10729,4,7352,0.31270403,0.9646355,24854.623
10730,10730,4,7352,0.8713275,0.9638194,25242.295
10731,10731,4,6401,0.80924857,0.9639119,23698.275
10732,10732,4,6401,0.4878925,0.96500546,23666.225
10733,10733,4,6401,0.7291048,0.963287,23746.951
10734,10734,4,6321,0.88261354,0.967252,24578.543
10735,10735,4,6321,0.41243473,0.9712071,24590.46
10736,10736,4,6321,0.7906977,0.9666192,24759.676
10737,10737,4,729,0.79012346,0.9451303,22451.975
10738,10738,4,729,0.3580247,0.93689984,21977.123
10739,10739,4,729,0.260631,0.94101506,21452.496
10740,10740,4,7445,0.8040295,0.9669577,24458.24
10741,10741,4,7445,0.39570183,0.9668234,24196.354
10742,10742,4,7445,0.39677635,0.96964407,24307.637
10743,10743,6,3165,0.7390205,0.97093207,31475.234
10744,10744,6,3165,0.6635071,0.97409165,31338.484
10745,10745,6,3165,0.31879938,0.97219586,31747.281
10746,10746,6,3165,0.8385466,0.97187996,31614.07
10747,10747,6,2589,0.8783314,0.96871376,30231.324
10748,10748,6,2589,0.85438395,0.96987253,30365.314
10749,10749,6,2589,0.46002316,0.9679413,30461.738
10750,10750,6,2589,0.89030516,0.96910006,30616.389
10751,10751,6,2549,0.67908984,0.96939975,31997.297
10752,10752,6,2549,0.8748529,0.9701844,31432.168
10753,10753,6,2549,0.6559435,0.96979207,31248.44
10754,10754,6,2549,0.84268343,0.9744998,31555.113
10755,10755,6,3665,0.93260574,0.97244203,32267.08
10756,10756,6,3665,0.62537515,0.97107774,32020.65
10757,10757,6,3665,0.5263302,0.97107774,32142.107
10758,10758,6,3665,0.33069578,0.9716235,32184.615
10759,10759,6,5409,0.1917175,0.9689407,32353.055
10760,10760,6,5409,0.696247,0.965428,32501.584
10761,10761,6,5409,0.60806066,0.97115916,32341.877
10762,10762,6,5409,0.26529858,0.9685709,32585.275
10763,10763,6,2998,0.89426285,0.96931285,30121.904
10764,10764,6,2998,0.67711806,0.96797866,30474.025
10765,10765,6,2998,0.4766511,0.97098064,30527.926
10766,10766,6,2998,0.8112075,0.972982,30467.637
10767,10767,6,3518,0.5440591,0.968448,34183.34
10768,10768,6,3518,0.26975554,0.9678795,33807.152
10769,10769,6,3518,0.4994315,0.9650369,33760.8
10770,10770,6,3518,0.49147242,0.9650369,33905.113
10771,10771,6,2626,0.81340444,0.97220105,31243.727
10772,10772,6,2626,0.4116527,0.9741051,31230.205
10773,10773,6,2626,0.8956588,0.9729627,31118.885
10774,10774,6,2626,0.84577304,0.97067785,30801.277
10775,10775,6,2625,0.7660952,0.96723807,31204.672
10776,10776,6,2625,0.72380954,0.97104764,31268.553
10777,10777,6,2625,0.62285715,0.9657143,31329.504
10778,10778,6,2625,0.8312381,0.9657143,31172.65
10779,10779,6,3142,0.901655,0.973902,30708.275
10780,10780,6,3142,0.96594524,0.9713558,30752.367
10781,10781,6,3142,0.62316996,0.97008276,30996.107
10782,10782,6,3142,0.72342455,0.970401,30670.377
10783,10783,6,2296,0.831446,0.96602786,30523.385
10784,10784,6,2296,0.87108016,0.9721254,30770.334
10785,10785,6,2296,0.7630662,0.9716899,31012.74
10786,10786,6,2296,0.91768295,0.9738676,30422.162
10787,10787,6,2463,0.9131141,0.9707674,30690.438
10788,10788,6,2464,0.82751626,0.96875,30441.045
10789,10789,6,2464,0.76258117,0.9671266,30476.639
10790,10790,6,2463,0.546894,0.9740154,30681.621
10791,10791,6,3188,0.8748432,0.97145545,30205.043
10792,10792,6,3188,0.88864493,0.9708281,30077.037
10793,10793,6,3188,0.8415935,0.9749059,30685.418
10794,10794,6,3188,0.7964241,0.9727102,30323.92
10795,10795,6,4031,0.40759116,0.96675766,33550.63
10796,10796,6,4031,0.25775242,0.97072685,33679.363
10797,10797,6,4031,0.7553957,0.9717192,33617.06
10798,10798,6,4031,0.7784669,0.967998,33857.3
10799,10799,6,2349,0.95274585,0.9714772,30153.564
10800,10800,6,2349,0.95274585,0.9744572,30027.2
10801,10801,6,2349,0.9220945,0.9706258,30316.773
10802,10802,6,2349,0.79012346,0.968923,30177.938
10803,10803,6,5234,0.28467712,0.9682843,34000.54
10804,10804,6,5234,0.57183796,0.9692396,34149.992
10805,10805,6,5234,0.5945739,0.96618265,33950.89
10806,10806,6,5234,0.40695453,0.96752006,34120.32
10807,10807,6,4133,0.9090249,0.97386885,31224.406
10808,10808,6,4133,0.7587709,0.9714493,31636.377
10809,10809,6,4133,0.8182918,0.97072345,31721.516
10810,10810,6,4133,0.5789983,0.9724171,31357.361
10811,10811,6,3423,0.83581656,0.96786445,31327.428
10812,10812,6,3423,0.8664914,0.9716623,31254.184
10813,10813,6,3423,0.8609407,0.9699094,31420.562
10814,10814,6,3423,0.37657025,0.97078586,31693.51
10815,10815,6,3347,0.6644757,0.9725127,32029.967
10816,10816,6,3347,0.9354646,0.9698237,32390.342
10817,10817,6,3347,0.74365103,0.97311026,32198.012
10818,10818,6,3347,0.49835673,0.97072005,32102.951
10819,10819,6,3163,0.78469807,0.9696491,30934.352
10820,10820,6,3163,0.72526085,0.9661714,30962.465
10821,10821,6,3163,0.7208347,0.97028136,30863.85
10822,10822,6,3163,0.8763832,0.9724945,31083.498
10823,10823,6,4563,0.7019505,0.97151,33901.19
10824,10824,6,4562,0.5192898,0.96733886,34107.805
10825,10825,6,4562,0.7551513,0.97106534,33615.797
10826,10826,6,4562,0.2615081,0.9679965,33950.402
10827,10827,6,5160,0.35717055,0.9734496,33808.895
10828,10828,6,5161,0.7967448,0.9767487,33662.15
10829,10829,6,5161,0.702577,0.9734548,33731.016
10830,10830,6,5160,0.51763564,0.9746124,33747.633
10831,10831,6,5660,0.66272086,0.9644876,33092.938
10832,10832,6,5660,0.6977032,0.9657244,33611.84
10833,10833,6,5660,0.8420495,0.9657244,33403.797
10834,10834,6,5660,0.5655477,0.9696113,33484.5
10835,10835,6,2578,0.90884405,0.97245926,30578.979
10836,10836,6,2578,0.7738557,0.973623,30735.7
10837,10837,6,2578,0.7750194,0.97439873,30550.549
10838,10838,6,2578,0.8906129,0.97245926,30612.654
10839,10839,6,2593,0.6478982,0.96876204,30498.438
10840,10840,6,2593,0.8993444,0.9672194,30759.307
10841,10841,6,2593,0.8195141,0.96451986,30507.11
10842,10842,6,2593,0.86849207,0.9660625,30674.5
10843,10843,6,2557,0.6648416,0.9683223,30753.045
10844,10844,6,2557,0.91669923,0.9691044,30827.879
10845,10845,6,2557,0.7497067,0.97105986,30828.275
10846,10846,6,2557,0.9041846,0.9675401,30929.236
10847,10847,6,2994,0.36639947,0.9739479,30845.547
10848,10848,6,2994,0.88042754,0.9726119,31291.383
10849,10849,6,2994,0.8229793,0.9742819,31048.89
10850,10850,6,2994,0.7191049,0.9742819,31316.543
10851,10851,6,3342,0.7112507,0.97097546,32842.2
10852,10852,6,3342,0.77259123,0.9715739,33017.734
10853,10853,6,3342,0.6729503,0.9700778,33118.13
10854,10854,6,3342,0.48414123,0.9715739,33111.047
10855,10855,6,5396,0.62231284,0.9681245,33665.734
10856,10856,6,5396,0.3934396,0.9690511,33666.332
10857,10857,6,5396,0.72664934,0.96627134,33727.605
10858,10858,6,5396,0.829318,0.96664196,33413.27
10859,10859,6,4655,0.758754,0.96734697,32950.492
10860,10860,6,4655,0.6983888,0.9679914,32772.504
10861,10861,6,4655,0.85714287,0.96906555,33177.035
10862,10862,6,4655,0.21374866,0.9669173,33466.758
10863,10863,6,2435,0.838193,0.97166324,29041.898
10864,10864,6,2435,0.79178643,0.9720739,28966.164
10865,10865,6,2435,0.8049281,0.97330594,29045.51
10866,10866,6,2435,0.7646817,0.97125256,29210.469
10867,10867,6,3089,0.49012625,0.97410166,31374.139
10868,10868,6,3089,0.8378116,0.97410166,31319.627
10869,10869,6,3089,0.6795079,0.9770152,31499.28
10870,10870,6,3089,0.7202978,0.9747491,31173.805
10871,10871,6,2293,0.9315308,0.9690362,30071.53
10872,10872,6,2292,0.87609076,0.9698953,30473.578
10873,10873,6,2292,0.64310646,0.97120416,30087.227
10874,10874,6,2292,0.7975567,0.97120416,30325.445
10875,10875,6,2654,0.7143934,0.9645818,31116.99
10876,10876,6,2654,0.8376036,0.96119064,31726.846
10877,10877,6,2653,0.77421784,0.96268374,30922.635
10878,10878,6,2654,0.7253203,0.9702336,31072.488
10879,10879,6,4541,0.5045144,0.97137195,32336.844
10880,10880,6,4541,0.6980841,0.97577626,32399.738
10881,10881,6,4541,0.5998679,0.9762167,32205.855
10882,10882,6,4541,0.73067605,0.97335386,32570.285
10883,10883,6,3449,0.67178893,0.9733256,30313.777
10884,10884,6,3449,0.8579298,0.9747753,30639.52
10885,10885,6,3449,0.5650913,0.9739055,30596.803
10886,10886,6,3449,0.80110174,0.97303563,30436.0
10887,10887,6,2609,0.8348026,0.9647375,30728.205
10888,10888,6,2609,0.7546953,0.9658873,30470.717
10889,10889,6,2609,0.8623994,0.9693369,30324.854
10890,10890,6,2609,0.8934458,0.9693369,30845.623
10891,10891,6,2669,0.6740352,0.9745223,31350.896
10892,10892,6,2669,0.90146124,0.97826904,31270.43
10893,10893,6,2669,0.85237914,0.97002625,31274.129
10894,10894,6,2669,0.84600973,0.9730236,31201.879
10895,10895,6,2794,0.9237652,0.96850395,30818.352
10896,10896,6,2794,0.93235505,0.97208303,31375.248
10897,10897,6,2794,0.4090909,0.9738726,31146.744
10898,10898,6,2794,0.50429493,0.9710093,31232.334
10899,10899,6,4026,0.911078,0.96870345,31262.793
10900,10900,6,4026,0.6557377,0.968455,31746.62
10901,10901,6,4026,0.18628912,0.9692002,31504.055
10902,10902,6,4026,0.38325882,0.9624938,31369.695
10903,10903,6,2487,0.8600724,0.9766787,30747.975
10904,10904,6,2487,0.7792521,0.97466826,30518.559
10905,10905,6,2487,0.37756333,0.9782871,30539.748
10906,10906,6,2487,0.8154403,0.97587454,30888.14
10907,10907,6,3423,0.9082676,0.9716623,31441.137
10908,10908,6,3423,0.6733859,0.96757233,31176.137
10909,10909,6,3423,0.77008474,0.96757233,31439.338
10910,10910,6,3423,0.75489336,0.96844876,31339.469
10911,10911,6,2833,0.73173314,0.9735263,29712.834
10912,10912,6,2833,0.4758207,0.9696435,29771.63
10913,10913,6,2833,0.76844335,0.9692905,29214.299
10914,10914,6,2833,0.69043416,0.96823156,29670.555
10915,10915,6,2209,0.61747396,0.971933,29048.807
10916,10916,6,2210,0.6733032,0.9714932,29659.004
10917,10917,6,2209,0.85513806,0.9696695,29614.584
10918,10918,6,2209,0.80851066,0.9723857,29540.559
10919,10919,6,2584,0.95859134,0.97639316,30670.305
10920,10920,6,2584,0.6962074,0.97484523,30884.572
10921,10921,6,2584,0.61958206,0.9721362,31434.416
10922,10922,6,2584,0.57894737,0.9744582,31206.303
10923,10923,6,4079,0.9269429,0.97278744,31311.404
10924,10924,6,4080,0.1487745,0.9698529,31527.723
10925,10925,6,4081,0.4425386,0.9750061,31502.35
10926,10926,6,4081,0.89904433,0.9698603,31255.615
10927,10927,6,2766,0.82827187,0.96746206,30572.326
10928,10928,6,2766,0.7537961,0.9692697,30932.324
10929,10929,6,2766,0.7635575,0.96601593,30713.115
10930,10930,6,2766,0.5614606,0.9671005,30551.125
10931,10931,6,2375,0.86905265,0.97642106,31172.943
10932,10932,6,2375,0.74905264,0.97473687,30992.857
10933,10933,6,2375,0.5136842,0.9751579,31064.277
10934,10934,6,2375,0.49347368,0.9726316,31097.549
10935,10935,6,2326,0.9415305,0.96474636,30733.65
10936,10936,6,2326,0.90842646,0.9677558,31030.854
10937,10937,6,2326,0.6762683,0.96173686,30862.123
10938,10938,6,2326,0.7570937,0.96302664,30599.066
10939,10939,6,3895,0.47522464,0.97278565,31376.998
10940,10940,6,3895,0.8949936,0.9743261,31866.979
10941,10941,6,3895,0.83697045,0.97278565,31665.975
10942,10942,6,3895,0.7686778,0.9776637,31859.648
10943,10943,6,2220,0.6891892,0.9684685,30731.074
10944,10944,6,2220,0.73738736,0.9662162,30438.35
10945,10945,6,2220,0.8603604,0.9684685,30370.857
10946,10946,6,2220,0.8846847,0.96936935,30637.316
10947,10947,6,3036,0.9176548,0.9710145,29667.152
10948,10948,6,3036,0.27964428,0.9706851,30017.705
10949,10949,6,3036,0.5938735,0.9726614,29524.521
10950,10950,6,3036,0.86166006,0.9720026,29969.627
10951,10951,6,3098,0.23111685,0.97546804,30274.049
10952,10952,6,3098,0.8941252,0.9777276,30504.373
10953,10953,6,3098,0.5329245,0.97482246,30534.504
10954,10954,6,3098,0.9244674,0.9774048,30584.709
10955,10955,6,2488,0.7717042,0.9726688,29937.312
10956,10956,6,2488,0.26004824,0.97065914,30104.758
10957,10957,6,2488,0.90434086,0.97186494,29848.053
10958,10958,6,2488,0.7017685,0.9702572,30255.9
10959,10959,6,2397,0.5398415,0.9707968,29381.377
10960,10960,6,2397,0.92115146,0.971214,29454.205
10961,10961,6,2397,0.9148936,0.96954525,29579.326
10962,10962,6,2397,0.8527326,0.96579057,29749.604
10963,10963,6,3358,0.8847528,0.9761763,31953.646
10964,10964,6,3358,0.31030375,0.9717094,32180.14
10965,10965,6,3357,0.7122431,0.9788502,31629.455
10966,10966,6,3358,0.8368076,0.9714115,31817.746
10967,10967,6,2659,0.8491914,0.9717939,29277.328
10968,10968,6,2659,0.8939451,0.97254604,29678.945
10969,10969,6,2659,0.560361,0.9687853,29459.104
10970,10970,6,2659,0.85483265,0.97254604,29521.162
10971,10971,6,3086,0.7712249,0.9662994,31355.207
